0.002902494,0.0
0.005804988,0.0
0.008707482,0.0
0.011609976,0.0
0.014512470,0.0
0.017414964,0.0
0.020317458,0.0
0.023219952,0.0
0.026122446,0.0
0.029024940,0.0
0.031927434,0.0
0.034829928,0.0
0.037732422,0.0
0.040634916,0.0
0.043537410,0.0
0.046439904,0.0
0.049342398,0.0
0.052244892,0.0
0.055147386,0.0
0.058049880,0.0
0.060952374,0.0
0.063854868,0.0
0.066757362,0.0
0.069659856,0.0
0.072562350,0.0
0.075464844,0.0
0.078367338,0.0
0.081269832,0.0
0.084172326,0.0
0.087074820,0.0
0.089977314,0.0
0.092879808,0.0
0.095782302,0.0
0.098684796,0.0
0.101587290,0.0
0.104489784,0.0
0.107392278,0.0
0.110294772,0.0
0.113197266,0.0
0.116099760,0.0
0.119002254,0.0
0.121904748,0.0
0.124807242,0.0
0.127709736,0.0
0.130612230,0.0
0.133514724,0.0
0.136417218,0.0
0.139319712,0.0
0.142222206,0.0
0.145124700,0.0
0.148027194,0.0
0.150929688,0.0
0.153832182,0.0
0.156734676,0.0
0.159637170,0.0
0.162539664,0.0
0.165442158,0.0
0.168344652,0.0
0.171247146,0.0
0.174149640,0.0
0.177052134,0.0
0.179954628,0.0
0.182857122,0.0
0.185759616,0.0
0.188662110,0.0
0.191564604,0.0
0.194467098,0.0
0.197369592,0.0
0.200272086,0.0
0.203174580,0.0
0.206077074,0.0
0.208979568,0.0
0.211882062,0.0
0.214784556,0.0
0.217687050,0.0
0.220589544,0.0
0.223492038,0.0
0.226394532,0.0
0.229297026,0.0
0.232199520,0.0
0.235102014,0.0
0.238004508,0.0
0.240907002,0.0
0.243809496,0.0
0.246711990,0.0
0.249614484,0.0
0.252516978,0.0
0.255419472,0.0
0.258321966,0.0
0.261224460,0.0
0.264126954,0.0
0.267029448,0.0
0.269931942,0.0
0.272834436,0.0
0.275736930,0.0
0.278639424,0.0
0.281541918,0.0
0.284444412,0.0
0.287346906,0.0
0.290249400,0.0
0.293151894,0.0
0.296054388,0.0
0.298956882,0.0
0.301859376,0.0
0.304761870,0.0
0.307664364,0.0
0.310566858,0.0
0.313469352,0.0
0.316371846,0.0
0.319274340,0.0
0.322176834,0.0
0.325079328,0.0
0.327981822,0.0
0.330884316,0.0
0.333786810,0.0
0.336689304,0.0
0.339591798,0.0
0.342494292,0.0
0.345396786,0.0
0.348299280,0.0
0.351201774,0.0
0.354104268,0.0
0.357006762,0.0
0.359909256,0.0
0.362811750,0.0
0.365714244,0.0
0.368616738,0.0
0.371519232,0.0
0.374421726,0.0
0.377324220,0.0
0.380226714,0.0
0.383129208,0.0
0.386031702,0.0
0.388934196,0.0
0.391836690,0.0
0.394739184,0.0
0.397641678,0.0
0.400544172,0.0
0.403446666,0.0
0.406349160,0.0
0.409251654,0.0
0.412154148,0.0
0.415056642,0.0
0.417959136,0.0
0.420861630,0.0
0.423764124,0.0
0.426666618,0.0
0.429569112,0.0
0.432471606,0.0
0.435374100,0.0
0.438276594,0.0
0.441179088,0.0
0.444081582,0.0
0.446984076,0.0
0.449886570,0.0
0.452789064,0.0
0.455691558,0.0
0.458594052,0.0
0.461496546,0.0
0.464399040,0.0
0.467301534,0.0
0.470204028,0.0
0.473106522,0.0
0.476009016,0.0
0.478911510,0.0
0.481814004,0.0
0.484716498,0.0
0.487618992,0.0
0.490521486,0.0
0.493423980,0.0
0.496326474,0.0
0.499228968,0.0
0.502131462,0.0
0.505033956,0.0
0.507936450,0.0
0.510838944,0.0
0.513741438,0.0
0.516643932,0.0
0.519546426,0.0
0.522448920,0.0
0.525351414,0.0
0.528253908,0.0
0.531156402,0.0
0.534058896,0.0
0.536961390,0.0
0.539863884,0.0
0.542766378,0.0
0.545668872,0.0
0.548571366,0.0
0.551473860,0.0
0.554376354,0.0
0.557278848,0.0
0.560181342,0.0
0.563083836,0.0
0.565986330,0.0
0.568888824,0.0
0.571791318,0.0
0.574693812,0.0
0.577596306,0.0
0.580498800,0.0
0.583401294,0.0
0.586303788,0.0
